,rater_id,dataset,subject,rating,artifacts,time_sec,confidence,comments
637,jaime,IXI dataset - MRIQC derivatives,sub-0803_T1w,4.0,[],25.268,3.5,
638,jaime,IXI dataset - MRIQC derivatives,sub-1191_T1w,3.8,[],29.622,3.5,
639,jaime,IXI dataset - MRIQC derivatives,sub-0507_T1w,3.25,[],4.015,3.5,
640,jaime,IXI dataset - MRIQC derivatives,sub-0800_T1w,3.7,[],29.46,3.5,
641,jaime,IXI dataset - MRIQC derivatives,sub-0320_T1w,3.5,[],79.944,3.5,black dots around 119
642,jaime,IXI dataset - MRIQC derivatives,sub-0552_T1w,2.95,[],48.165,3.5,a bit blurry
643,jaime,IXI dataset - MRIQC derivatives,sub-0797_T1w,3.3,[],20.536,3.5,
644,jaime,IXI dataset - MRIQC derivatives,sub-0918_T1w,3.3,[],45.945,3.5,
645,jaime,IXI dataset - MRIQC derivatives,sub-1120_T1w,3.5,[],19.317,3.5,
646,jaime,IXI dataset - MRIQC derivatives,sub-0757_T1w,1.7,"[""head-motion""]",78.941,3.5,
647,jaime,IXI dataset - MRIQC derivatives,sub-0745_T1w,4.0,[],16.518,3.5,
648,jaime,IXI dataset - MRIQC derivatives,sub-0155_T1w,3.25,[],31.401,3.5,
649,jaime,IXI dataset - MRIQC derivatives,sub-1079_T1w,3.4,[],38.403,3.5,
650,jaime,IXI dataset - MRIQC derivatives,sub-0762_T1w,2.85,[],22.348,3.5,
651,jaime,IXI dataset - MRIQC derivatives,sub-0221_T1w,3.45,[],127.604,3.5,
652,jaime,IXI dataset - MRIQC derivatives,sub-0651_T1w,1.15,"[""head-motion"",""ghost-aliasing""]",113.76,3.5,
653,jaime,IXI dataset - MRIQC derivatives,sub-0460_T1w,3.4,[],26.819,3.5,
654,jaime,IXI dataset - MRIQC derivatives,sub-0922_T1w,3.4,[],27.476,3.5,
655,jaime,IXI dataset - MRIQC derivatives,sub-0343_T1w,3.85,[],17.956,3.5,
656,jaime,IXI dataset - MRIQC derivatives,sub-0437_T1w,3.55,[],24.207,3.5,
657,jaime,IXI dataset - MRIQC derivatives,sub-1155_T1w,2.6,"[""head-motion""]",63.912,3.5,slight motion around slice 117
658,jaime,IXI dataset - MRIQC derivatives,sub-0119_T1w,1.65,"[""head-motion""]",88.975,3.5,blurry
659,jaime,IXI dataset - MRIQC derivatives,sub-0494_T1w,3.65,[],19.999,3.5,
660,jaime,IXI dataset - MRIQC derivatives,sub-0035_T1w,3.8,[],42.128,3.5,
661,jaime,IXI dataset - MRIQC derivatives,sub-0678_T1w,3.85,[],21.999,3.5,
662,jaime,IXI dataset - MRIQC derivatives,sub-0479_T1w,3.4,[],70.708,3.5,black dots around slice 126
663,jaime,IXI dataset - MRIQC derivatives,sub-0017_T1w,3.35,[],33.141,3.5,
664,jaime,IXI dataset - MRIQC derivatives,sub-0931_T1w,3.45,[],49.6,3.5,
665,jaime,IXI dataset - MRIQC derivatives,sub-1012_T1w,3.55,[],44.953,3.5,
666,jaime,IXI dataset - MRIQC derivatives,sub-0542_T1w,3.55,[],24.112,3.5,
667,jaime,IXI dataset - MRIQC derivatives,sub-0204_T1w,3.55,[],19.026,3.5,
668,jaime,IXI dataset - MRIQC derivatives,sub-0540_T1w,1.25,"[""head-motion"",""ghost-aliasing""]",80.809,3.5,
669,jaime,IXI dataset - MRIQC derivatives,sub-0248_T1w,3.7,[],19.605,3.5,
670,jaime,IXI dataset - MRIQC derivatives,sub-0928_T1w,3.65,[],28.012,3.5,
671,jaime,IXI dataset - MRIQC derivatives,sub-0960_T1w,3.55,[],16.639,3.5,
672,jaime,IXI dataset - MRIQC derivatives,sub-0590_T1w,3.35,[],13.477,3.5,
673,jaime,IXI dataset - MRIQC derivatives,sub-0410_T1w,3.35,[],154.154,3.5,
674,jaime,IXI dataset - MRIQC derivatives,sub-0855_T1w,3.3,[],40.811,3.5,
675,jaime,IXI dataset - MRIQC derivatives,sub-0492_T1w,3.6,[],45.849,3.5,
676,jaime,IXI dataset - MRIQC derivatives,sub-0834_T1w,3.7,[],25.872,3.5,
677,jaime,IXI dataset - MRIQC derivatives,sub-0030_T1w,3.6,[],16.692,3.5,
678,jaime,IXI dataset - MRIQC derivatives,sub-0488_T1w,3.65,[],123.884,3.5,
679,jaime,IXI dataset - MRIQC derivatives,sub-0679_T1w,3.5,[],81.603,3.5,
680,jaime,IXI dataset - MRIQC derivatives,sub-1034_T1w,4.0,[],17.43,3.5,
681,jaime,IXI dataset - MRIQC derivatives,sub-0935_T1w,3.7,[],47.826,3.5,
682,jaime,IXI dataset - MRIQC derivatives,sub-0449_T1w,3.65,[],21.144,3.5,
683,jaime,IXI dataset - MRIQC derivatives,sub-0642_T1w,3.7,[],25.415,3.5,
684,jaime,IXI dataset - MRIQC derivatives,sub-0481_T1w,3.85,[],53.955,3.5,black dots around slice 127
685,jaime,IXI dataset - MRIQC derivatives,sub-1208_T1w,3.95,[],26.637,3.5,
686,jaime,IXI dataset - MRIQC derivatives,sub-1082_T1w,3.35,[],56.521,3.5,"black dots around slice 120, very remarkable. In sagittal too"
687,jaime,IXI dataset - MRIQC derivatives,sub-1171_T1w,3.85,[],22.695,3.5,
688,jaime,IXI dataset - MRIQC derivatives,sub-0518_T1w,3.8,[],29.405,3.5,
689,jaime,IXI dataset - MRIQC derivatives,sub-0229_T1w,3.9,[],20.67,3.5,
690,jaime,IXI dataset - MRIQC derivatives,sub-0910_T1w,1.7,"[""head-motion""]",44.547,3.5,
691,jaime,IXI dataset - MRIQC derivatives,sub-0395_T1w,3.3,[],15.952,3.5,
692,jaime,IXI dataset - MRIQC derivatives,sub-0228_T1w,3.45,[],15.693,3.5,
693,jaime,IXI dataset - MRIQC derivatives,sub-0966_T1w,3.35,[],55.85,3.5,
694,jaime,IXI dataset - MRIQC derivatives,sub-0892_T1w,3.85,[],20.511,3.5,
695,jaime,IXI dataset - MRIQC derivatives,sub-0497_T1w,3.7,[],33.02,3.5,
696,jaime,IXI dataset - MRIQC derivatives,sub-1035_T1w,3.7,[],16.687,3.5,
697,jaime,IXI dataset - MRIQC derivatives,sub-0756_T1w,3.6,[],14.024,3.5,
698,jaime,IXI dataset - MRIQC derivatives,sub-1184_T1w,3.55,[],21.438,3.5,
699,jaime,IXI dataset - MRIQC derivatives,sub-0689_T1w,3.55,[],45.705,3.5,
700,jaime,IXI dataset - MRIQC derivatives,sub-0529_T1w,3.6,[],25.004,3.5,
701,jaime,IXI dataset - MRIQC derivatives,sub-0755_T1w,3.55,[],22.768,3.5,
702,jaime,IXI dataset - MRIQC derivatives,sub-0923_T1w,3.7,[],17.786,3.5,
703,jaime,IXI dataset - MRIQC derivatives,sub-0082_T1w,3.05,[],40.314,3.5,a bit blurry
704,jaime,IXI dataset - MRIQC derivatives,sub-0057_T1w,3.05,[],20.546,3.5,
705,jaime,IXI dataset - MRIQC derivatives,sub-0478_T1w,3.35,[],12.292,3.5,
706,jaime,IXI dataset - MRIQC derivatives,sub-0929_T1w,3.65,[],15.503,3.5,
707,jaime,IXI dataset - MRIQC derivatives,sub-1226_T1w,2.15,"[""head-motion""]",48.677,3.5,
708,jaime,IXI dataset - MRIQC derivatives,sub-0059_T1w,3.5,[],49.512,3.5,black dots
709,jaime,IXI dataset - MRIQC derivatives,sub-0359_T1w,3.3,[],106.166,3.5,blurry
710,jaime,IXI dataset - MRIQC derivatives,sub-1150_T1w,2.9,[],15.067,3.5,
711,jaime,IXI dataset - MRIQC derivatives,sub-0617_T1w,3.55,[],18.478,3.5,
712,jaime,IXI dataset - MRIQC derivatives,sub-0562_T1w,3.85,[],16.901,3.5,
713,jaime,IXI dataset - MRIQC derivatives,sub-0982_T1w,3.65,[],21.391,3.5,
714,jaime,IXI dataset - MRIQC derivatives,sub-0716_T1w,2.1,"[""head-motion""]",108.352,3.5,
715,jaime,IXI dataset - MRIQC derivatives,sub-0904_T1w,3.65,[],29.786,3.5,
716,jaime,IXI dataset - MRIQC derivatives,sub-0184_T1w,3.55,[],23.65,3.5,
717,jaime,IXI dataset - MRIQC derivatives,sub-0396_T1w,3.55,[],23.684,3.5,
718,jaime,IXI dataset - MRIQC derivatives,sub-1044_T1w,3.55,[],17.03,3.5,
719,jaime,IXI dataset - MRIQC derivatives,sub-0621_T1w,3.6,[],19.778,3.5,
720,jaime,IXI dataset - MRIQC derivatives,sub-0778_T1w,3.4,[],58.198,3.5,black dots
721,jaime,IXI dataset - MRIQC derivatives,sub-0620_T1w,3.35,[],18.937,3.5,blurry
722,jaime,IXI dataset - MRIQC derivatives,sub-0186_T1w,3.7,[],61.572,3.5,
723,jaime,IXI dataset - MRIQC derivatives,sub-0852_T1w,3.7,[],22.704,3.5,
724,jaime,IXI dataset - MRIQC derivatives,sub-0499_T1w,3.75,[],64.377,3.5,
725,jaime,IXI dataset - MRIQC derivatives,sub-0862_T1w,3.1,[],37.92,3.5,
726,jaime,IXI dataset - MRIQC derivatives,sub-1195_T1w,3.45,[],68.428,3.5,
727,jaime,IXI dataset - MRIQC derivatives,sub-0374_T1w,3.55,[],33.349,3.5,
728,jaime,IXI dataset - MRIQC derivatives,sub-0737_T1w,3.65,[],20.452,3.5,
729,jaime,IXI dataset - MRIQC derivatives,sub-0144_T1w,3.4,[],34.877,3.5,
730,jaime,IXI dataset - MRIQC derivatives,sub-0725_T1w,3.55,[],17.397,3.5,
731,jaime,IXI dataset - MRIQC derivatives,sub-1177_T1w,3.45,[],28.987,3.5,blurry
732,jaime,IXI dataset - MRIQC derivatives,sub-1046_T1w,3.5,[],20.995,3.5,
733,jaime,IXI dataset - MRIQC derivatives,sub-0717_T1w,3.7,[],12.976,3.5,
734,jaime,IXI dataset - MRIQC derivatives,sub-0095_T1w,2.45,"[""head-motion""]",60.838,3.5,slight motion around 106
735,jaime,IXI dataset - MRIQC derivatives,sub-0166_T1w,3.5,[],28.727,3.5,
736,jaime,IXI dataset - MRIQC derivatives,sub-0026_T1w,3.45,[],48.838,3.5,black dots again
737,jaime,IXI dataset - MRIQC derivatives,sub-0984_T1w,3.7,[],16.827,3.5,
738,jaime,IXI dataset - MRIQC derivatives,sub-0767_T1w,3.65,[],17.693,3.5,
739,jaime,IXI dataset - MRIQC derivatives,sub-0730_T1w,3.8,[],16.172,3.5,
740,jaime,IXI dataset - MRIQC derivatives,sub-0464_T1w,3.9,[],15.974,3.5,
741,jaime,IXI dataset - MRIQC derivatives,sub-0996_T1w,3.5,[],58.193,3.5,
742,jaime,IXI dataset - MRIQC derivatives,sub-0230_T1w,3.6,[],14.462,3.5,
743,jaime,IXI dataset - MRIQC derivatives,sub-1153_T1w,3.5,[],11.788,3.5,
744,jaime,IXI dataset - MRIQC derivatives,sub-1238_T1w,3.15,[],18.06,3.5,a bit blurry
745,jaime,IXI dataset - MRIQC derivatives,sub-0978_T1w,3.35,[],20.406,3.5,
746,jaime,IXI dataset - MRIQC derivatives,sub-0179_T1w,3.6,[],17.258,3.5,
747,jaime,IXI dataset - MRIQC derivatives,sub-1024_T1w,3.65,[],14.409,3.5,
748,jaime,IXI dataset - MRIQC derivatives,sub-0766_T1w,3.35,[],15.265,3.5,
749,jaime,IXI dataset - MRIQC derivatives,sub-1128_T1w,3.25,[],17.777,3.5,
750,jaime,IXI dataset - MRIQC derivatives,sub-0675_T1w,3.55,[],20.676,3.5,
751,jaime,IXI dataset - MRIQC derivatives,sub-0243_T1w,3.55,[],22.883,3.5,
752,jaime,IXI dataset - MRIQC derivatives,sub-0284_T1w,3.55,[],19.095,3.5,
753,jaime,IXI dataset - MRIQC derivatives,sub-1093_T1w,3.65,[],17.081,3.5,
754,jaime,IXI dataset - MRIQC derivatives,sub-1234_T1w,2.65,[],22.896,3.5,
755,jaime,IXI dataset - MRIQC derivatives,sub-0588_T1w,3.6,[],18.805,3.5,
756,jaime,IXI dataset - MRIQC derivatives,sub-1084_T1w,3.55,[],19.203,3.5,
757,jaime,IXI dataset - MRIQC derivatives,sub-0218_T1w,3.7,[],17.668,3.5,
758,jaime,IXI dataset - MRIQC derivatives,sub-0014_T1w,3.8,[],16.995,3.5,
759,jaime,IXI dataset - MRIQC derivatives,sub-0649_T1w,3.5,[],69.87,3.5,
760,jaime,IXI dataset - MRIQC derivatives,sub-0893_T1w,3.55,[],56.085,3.5,
761,jaime,IXI dataset - MRIQC derivatives,sub-0842_T1w,3.55,[],19.041,3.5,
762,jaime,IXI dataset - MRIQC derivatives,sub-1028_T1w,3.55,[],17.286,3.5,
763,jaime,IXI dataset - MRIQC derivatives,sub-0906_T1w,3.65,[],22.078,3.5,
764,jaime,IXI dataset - MRIQC derivatives,sub-0573_T1w,3.45,[],25.222,3.5,black dots
765,jaime,IXI dataset - MRIQC derivatives,sub-0071_T1w,3.45,[],20.213,3.5,black dots
766,jaime,IXI dataset - MRIQC derivatives,sub-0269_T1w,3.7,[],18.56,3.5,
767,jaime,IXI dataset - MRIQC derivatives,sub-0214_T1w,3.25,[],91.488,3.5,blurry
768,jaime,IXI dataset - MRIQC derivatives,sub-0708_T1w,3.7,[],26.554,3.5,
769,jaime,IXI dataset - MRIQC derivatives,sub-0549_T1w,3.6,[],49.192,3.5,black dots
770,jaime,IXI dataset - MRIQC derivatives,sub-0075_T1w,3.5,[],33.087,3.5,
771,jaime,IXI dataset - MRIQC derivatives,sub-0378_T1w,3.6,[],19.974,3.5,
772,jaime,IXI dataset - MRIQC derivatives,sub-0041_T1w,3.45,[],46.404,3.5,black dots
773,jaime,IXI dataset - MRIQC derivatives,sub-0687_T1w,3.4,[],24.553,3.5,
774,jaime,IXI dataset - MRIQC derivatives,sub-0753_T1w,3.8,[],17.417,3.5,
775,jaime,IXI dataset - MRIQC derivatives,sub-0623_T1w,3.55,[],36.2,3.5,
776,jaime,IXI dataset - MRIQC derivatives,sub-0325_T1w,3.45,[],45.945,3.5,
777,jaime,IXI dataset - MRIQC derivatives,sub-1021_T1w,3.5,[],20.102,3.5,
778,jaime,IXI dataset - MRIQC derivatives,sub-1010_T1w,3.8,[],30.377,3.5,
779,jaime,IXI dataset - MRIQC derivatives,sub-0599_T1w,3.6,"[""inu""]",57.745,1.8,INU 83-84 left ventricle lower part?
780,jaime,IXI dataset - MRIQC derivatives,sub-1102_T1w,3.1,[],43.844,3.5,
781,jaime,IXI dataset - MRIQC derivatives,sub-0843_T1w,3.3,[],18.575,3.5,
782,jaime,IXI dataset - MRIQC derivatives,sub-0047_T1w,3.55,[],14.644,3.5,
783,jaime,IXI dataset - MRIQC derivatives,sub-1235_T1w,3.3,[],99.512,3.5,slight motion in sagittal views
784,jaime,IXI dataset - MRIQC derivatives,sub-0581_T1w,3.55,[],37.971,3.5,
785,jaime,IXI dataset - MRIQC derivatives,sub-0245_T1w,3.45,[],40.576,3.5,black dots
786,jaime,IXI dataset - MRIQC derivatives,sub-0182_T1w,3.4,"[""head-motion""]",49.145,3.5,slight motion around 97
787,jaime,IXI dataset - MRIQC derivatives,sub-0018_T1w,3.5,[],24.879,3.5,black dots
788,jaime,IXI dataset - MRIQC derivatives,sub-0659_T1w,3.55,[],87.365,3.5,
789,jaime,IXI dataset - MRIQC derivatives,sub-0341_T1w,3.55,[],55.381,3.5,
790,jaime,IXI dataset - MRIQC derivatives,sub-0226_T1w,3.9,[],17.95,3.5,
791,jaime,IXI dataset - MRIQC derivatives,sub-1214_T1w,3.7,[],16.578,3.5,
792,jaime,IXI dataset - MRIQC derivatives,sub-1112_T1w,3.55,[],26.473,3.5,
793,jaime,IXI dataset - MRIQC derivatives,sub-0572_T1w,3.85,[],17.406,3.5,
794,jaime,IXI dataset - MRIQC derivatives,sub-0436_T1w,3.7,[],32.606,3.5,
795,jaime,IXI dataset - MRIQC derivatives,sub-1218_T1w,3.8,[],16.586,3.5,
796,jaime,IXI dataset - MRIQC derivatives,sub-0615_T1w,3.85,[],15.391,3.5,
797,jaime,IXI dataset - MRIQC derivatives,sub-0626_T1w,3.35,[],18.283,3.5,
798,jaime,IXI dataset - MRIQC derivatives,sub-0074_T1w,3.55,[],128.254,3.5,
799,jaime,IXI dataset - MRIQC derivatives,sub-0091_T1w,3.45,[],63.364,3.5,black dots
800,jaime,IXI dataset - MRIQC derivatives,sub-0142_T1w,3.1,[],102.428,3.5,"the shape of the brain looks weird in some slices, especially at the end --> brain distortion?"
801,jaime,IXI dataset - MRIQC derivatives,sub-0267_T1w,3.7,[],21.492,3.5,
802,jaime,IXI dataset - MRIQC derivatives,sub-0381_T1w,3.7,[],40.068,3.5,
803,jaime,IXI dataset - MRIQC derivatives,sub-0121_T1w,3.55,[],23.94,3.5,
804,jaime,IXI dataset - MRIQC derivatives,sub-0287_T1w,3.45,[],24.555,3.5,black dots
805,jaime,IXI dataset - MRIQC derivatives,sub-1215_T1w,3.7,[],41.67,3.5,
806,jaime,IXI dataset - MRIQC derivatives,sub-0350_T1w,3.5,[],31.556,3.5,black dots
807,jaime,IXI dataset - MRIQC derivatives,sub-0037_T1w,3.05,[],46.658,3.5,"blurry, motion in sagittal"
808,jaime,IXI dataset - MRIQC derivatives,sub-0333_T1w,3.6,[],77.774,3.5,
809,jaime,IXI dataset - MRIQC derivatives,sub-0297_T1w,2.45,"[""head-motion""]",53.695,3.5,
810,jaime,IXI dataset - MRIQC derivatives,sub-0281_T1w,3.55,[],47.314,3.5,
811,jaime,IXI dataset - MRIQC derivatives,sub-0607_T1w,3.75,[],26.043,3.5,
812,jaime,IXI dataset - MRIQC derivatives,sub-0887_T1w,3.6,[],97.332,3.5,
813,jaime,IXI dataset - MRIQC derivatives,sub-0798_T1w,3.7,[],19.64,3.5,
814,jaime,IXI dataset - MRIQC derivatives,sub-1054_T1w,3.6,[],86.761,3.5,
815,jaime,IXI dataset - MRIQC derivatives,sub-0514_T1w,3.45,[],61.653,3.5,some black dots
816,jaime,IXI dataset - MRIQC derivatives,sub-0721_T1w,3.55,[],40.026,3.5,
817,jaime,IXI dataset - MRIQC derivatives,sub-0974_T1w,3.55,[],28.139,3.5,
818,jaime,IXI dataset - MRIQC derivatives,sub-0770_T1w,3.55,[],17.253,3.5,
819,jaime,IXI dataset - MRIQC derivatives,sub-0043_T1w,3.55,[],37.081,3.5,black dots in the final slices
820,jaime,IXI dataset - MRIQC derivatives,sub-0272_T1w,3.55,[],23.709,3.5,
821,jaime,IXI dataset - MRIQC derivatives,sub-0950_T1w,3.95,[],174.651,3.5,
822,jaime,IXI dataset - MRIQC derivatives,sub-0850_T1w,3.85,[],30.799,3.5,
823,jaime,IXI dataset - MRIQC derivatives,sub-0064_T1w,3.75,[],29.125,3.5,
824,jaime,IXI dataset - MRIQC derivatives,sub-1129_T1w,3.6,[],51.79,3.5,motion in sagittal
825,jaime,IXI dataset - MRIQC derivatives,sub-1141_T1w,3.45,[],65.993,3.5,"motion in sagittal 47, 63"
826,jaime,IXI dataset - MRIQC derivatives,sub-0033_T1w,3.9,[],27.041,3.5,
827,jaime,IXI dataset - MRIQC derivatives,sub-0384_T1w,3.85,[],17.693,3.5,
828,jaime,IXI dataset - MRIQC derivatives,sub-1068_T1w,4.0,[],17.042,3.5,
829,jaime,IXI dataset - MRIQC derivatives,sub-0799_T1w,3.85,[],27.651,3.5,
830,jaime,IXI dataset - MRIQC derivatives,sub-0987_T1w,3.6,[],19.99,3.5,
831,jaime,IXI dataset - MRIQC derivatives,sub-0412_T1w,3.4,[],28.044,3.5,
832,jaime,IXI dataset - MRIQC derivatives,sub-0527_T1w,3.35,[],16.686,3.5,
833,jaime,IXI dataset - MRIQC derivatives,sub-0115_T1w,3.7,[],13.952,3.5,
834,jaime,IXI dataset - MRIQC derivatives,sub-0435_T1w,3.7,[],37.675,3.5,black dots
835,jaime,IXI dataset - MRIQC derivatives,sub-0925_T1w,3.4,[],288.622,1.2,"seems like the other image that I put signal dropout, but there is no part of the brain that has been removed, its gradual, so I won't count it as signal dropout this time :)"
836,jaime,IXI dataset - MRIQC derivatives,sub-0455_T1w,3.6,[],47.435,3.5,
837,jaime,IXI dataset - MRIQC derivatives,sub-1224_T1w,3.6,[],74.521,3.5,
838,jaime,IXI dataset - MRIQC derivatives,sub-1062_T1w,3.65,[],16.703,3.5,
839,jaime,IXI dataset - MRIQC derivatives,sub-1059_T1w,3.6,[],20.147,3.5,
840,jaime,IXI dataset - MRIQC derivatives,sub-0698_T1w,1.85,[],23.946,3.5,blurry
841,jaime,IXI dataset - MRIQC derivatives,sub-0439_T1w,3.9,[],17.405,3.5,
842,jaime,IXI dataset - MRIQC derivatives,sub-0763_T1w,3.6,[],50.208,3.5,
843,jaime,IXI dataset - MRIQC derivatives,sub-0366_T1w,3.7,[],26.216,3.5,
844,jaime,IXI dataset - MRIQC derivatives,sub-0132_T1w,3.55,[],38.264,3.5,
845,jaime,IXI dataset - MRIQC derivatives,sub-0259_T1w,3.65,[],15.968,3.5,
846,jaime,IXI dataset - MRIQC derivatives,sub-0023_T1w,3.65,[],31.04,3.5,
847,jaime,IXI dataset - MRIQC derivatives,sub-0465_T1w,3.55,[],17.551,3.5,
848,jaime,IXI dataset - MRIQC derivatives,sub-1078_T1w,3.8,[],14.484,3.5,
849,jaime,IXI dataset - MRIQC derivatives,sub-0557_T1w,3.5,[],102.579,3.5,"black dots, I also see some slight motion lines in axial 114"
850,jaime,IXI dataset - MRIQC derivatives,sub-0662_T1w,3.8,[],43.185,3.5,
851,jaime,IXI dataset - MRIQC derivatives,sub-0930_T1w,3.85,[],27.044,3.5,
852,jaime,IXI dataset - MRIQC derivatives,sub-0498_T1w,3.3,[],31.977,3.5,"a bit blurry, black dots"
853,jaime,IXI dataset - MRIQC derivatives,sub-0271_T1w,3.85,[],35.159,3.5,
854,jaime,IXI dataset - MRIQC derivatives,sub-0431_T1w,3.9,[],26.012,3.5,
855,jaime,IXI dataset - MRIQC derivatives,sub-0628_T1w,3.4,[],23.072,3.5,
856,jaime,IXI dataset - MRIQC derivatives,sub-1188_T1w,3.95,[],48.391,3.5,
857,jaime,IXI dataset - MRIQC derivatives,sub-0870_T1w,1.75,"[""head-motion""]",60.659,3.5,
858,jaime,IXI dataset - MRIQC derivatives,sub-1149_T1w,3.55,[],17.664,3.5,
859,jaime,IXI dataset - MRIQC derivatives,sub-0209_T1w,3.8,[],15.868,3.5,
860,jaime,IXI dataset - MRIQC derivatives,sub-0234_T1w,3.3,[],77.783,3.5,
861,jaime,IXI dataset - MRIQC derivatives,sub-1090_T1w,1.6,"[""head-motion""]",120.586,3.5,"in cases like this I doubt between excluding it or not, I guess it would depend on the application"
862,jaime,IXI dataset - MRIQC derivatives,sub-0491_T1w,3.5,[],28.196,3.5,
863,jaime,IXI dataset - MRIQC derivatives,sub-0291_T1w,3.35,[],25.026,3.5,"blurry, black dots"
864,jaime,IXI dataset - MRIQC derivatives,sub-0959_T1w,3.9,[],15.231,3.5,
865,jaime,IXI dataset - MRIQC derivatives,sub-0070_T1w,3.4,[],17.637,3.5,
866,jaime,IXI dataset - MRIQC derivatives,sub-0600_T1w,3.9,[],18.824,3.5,
867,jaime,IXI dataset - MRIQC derivatives,sub-0709_T1w,3.75,[],18.26,3.5,
868,jaime,IXI dataset - MRIQC derivatives,sub-0596_T1w,3.45,[],146.543,3.5,
869,jaime,IXI dataset - MRIQC derivatives,sub-0503_T1w,3.8,[],20.338,3.5,
870,jaime,IXI dataset - MRIQC derivatives,sub-0997_T1w,3.75,[],30.396,3.5,
871,jaime,IXI dataset - MRIQC derivatives,sub-0220_T1w,3.55,[],15.974,3.5,
872,jaime,IXI dataset - MRIQC derivatives,sub-0531_T1w,3.9,[],28.224,3.5,
873,jaime,IXI dataset - MRIQC derivatives,sub-0356_T1w,3.75,[],15.208,3.5,
874,jaime,IXI dataset - MRIQC derivatives,sub-0512_T1w,3.4,[],46.424,3.5,
875,jaime,IXI dataset - MRIQC derivatives,sub-0277_T1w,4.0,[],39.127,3.5,
876,jaime,IXI dataset - MRIQC derivatives,sub-0399_T1w,3.7,[],41.309,3.5,
877,jaime,IXI dataset - MRIQC derivatives,sub-0249_T1w,3.4,[],28.259,3.5,
878,jaime,IXI dataset - MRIQC derivatives,sub-0153_T1w,3.5,[],14.909,3.5,
879,jaime,IXI dataset - MRIQC derivatives,sub-0327_T1w,3.55,[],26.638,3.5,
880,jaime,IXI dataset - MRIQC derivatives,sub-0236_T1w,3.4,[],17.213,3.5,
881,jaime,IXI dataset - MRIQC derivatives,sub-0796_T1w,3.5,[],40.45,3.5,
882,jaime,IXI dataset - MRIQC derivatives,sub-0969_T1w,3.6,[],33.327,3.5,
883,jaime,IXI dataset - MRIQC derivatives,sub-0415_T1w,3.55,[],25.973,3.5,
884,jaime,IXI dataset - MRIQC derivatives,sub-0676_T1w,3.55,[],27.53,3.5,
885,jaime,IXI dataset - MRIQC derivatives,sub-0769_T1w,3.35,[],25.851,3.5,a bit blurry
