"rater","sub","defaced","ratings"
4,15,"original","excluded"
4,15,"defaced","excluded"
4,16,"original","poor"
4,16,"defaced","good"
4,17,"original","good"
4,17,"defaced","excluded"
4,18,"original","good"
4,18,"defaced","excellent"
4,19,"original","excluded"
4,19,"defaced","good"
4,20,"original","good"
4,20,"defaced","excellent"
4,21,"original","excellent"
4,21,"defaced","excluded"
4,22,"original","good"
4,22,"defaced","good"
4,23,"original","poor"
4,23,"defaced","poor"
4,24,"original","poor"
4,24,"defaced","poor"
4,25,"original","excluded"
4,25,"defaced","good"
4,26,"original","poor"
4,26,"defaced","excluded"
4,27,"original","excluded"
4,27,"defaced","excellent"
4,28,"original","excluded"
4,28,"defaced","excluded"
4,29,"original","excluded"
4,29,"defaced","good"
4,30,"original","good"
4,30,"defaced","excluded"
4,31,"original","good"
4,31,"defaced","excellent"
4,32,"original","excellent"
4,32,"defaced","good"
4,33,"original","good"
4,33,"defaced","good"
4,34,"original","excluded"
4,34,"defaced","poor"
4,35,"original","poor"
4,35,"defaced","good"
4,36,"original","excellent"
4,36,"defaced","good"
4,37,"original","excellent"
4,37,"defaced","excellent"
4,38,"original","poor"
4,38,"defaced","excellent"
4,39,"original","poor"
4,39,"defaced","excluded"
4,40,"original","excluded"
4,40,"defaced","excellent"
4,41,"original","poor"
4,41,"defaced","excellent"
4,42,"original","good"
4,42,"defaced","excluded"
4,43,"original","excluded"
4,43,"defaced","excluded"
4,44,"original","excellent"
4,44,"defaced","excluded"
4,45,"original","excluded"
4,45,"defaced","excellent"
4,46,"original","good"
4,46,"defaced","excellent"
4,47,"original","excellent"
4,47,"defaced","poor"
4,48,"original","excellent"
4,48,"defaced","poor"
4,49,"original","excluded"
4,49,"defaced","excellent"
4,50,"original","good"
4,50,"defaced","poor"
4,51,"original","good"
4,51,"defaced","excluded"
4,52,"original","excellent"
4,52,"defaced","good"
4,53,"original","excellent"
4,53,"defaced","excellent"
4,54,"original","excluded"
4,54,"defaced","poor"
4,55,"original","poor"
4,55,"defaced","excluded"
4,56,"original","excellent"
4,56,"defaced","excluded"
4,57,"original","good"
4,57,"defaced","excluded"
4,58,"original","excluded"
4,58,"defaced","excluded"
4,59,"original","excluded"
4,59,"defaced","excluded"
4,60,"original","poor"
4,60,"defaced","excluded"
4,61,"original","excellent"
4,61,"defaced","excluded"
4,62,"original","good"
4,62,"defaced","excluded"
4,63,"original","poor"
4,63,"defaced","excluded"
4,64,"original","poor"
4,64,"defaced","excellent"
4,65,"original","poor"
4,65,"defaced","excluded"
4,66,"original","excellent"
4,66,"defaced","good"
4,67,"original","good"
4,67,"defaced","excellent"
4,68,"original","good"
4,68,"defaced","excluded"
4,69,"original","excellent"
4,69,"defaced","excluded"
4,70,"original","excluded"
4,70,"defaced","poor"
4,71,"original","poor"
4,71,"defaced","excellent"
4,72,"original","poor"
4,72,"defaced","poor"
4,73,"original","excellent"
4,73,"defaced","excluded"
4,74,"original","excluded"
4,74,"defaced","excellent"
4,75,"original","good"
4,75,"defaced","good"
4,76,"original","poor"
4,76,"defaced","excluded"
4,77,"original","excellent"
4,77,"defaced","good"
4,78,"original","excellent"
4,78,"defaced","poor"
4,79,"original","poor"
4,79,"defaced","poor"
4,80,"original","poor"
4,80,"defaced","good"
4,81,"original","excluded"
4,81,"defaced","excluded"
4,82,"original","good"
4,82,"defaced","poor"
4,83,"original","good"
4,83,"defaced","poor"
4,84,"original","excluded"
4,84,"defaced","good"
4,85,"original","excluded"
4,85,"defaced","poor"
4,86,"original","excluded"
4,86,"defaced","poor"
4,87,"original","poor"
4,87,"defaced","good"
4,88,"original","poor"
4,88,"defaced","good"
4,89,"original","excellent"
4,89,"defaced","excellent"
4,90,"original","excluded"
4,90,"defaced","poor"
4,91,"original","excellent"
4,91,"defaced","poor"
4,92,"original","good"
4,92,"defaced","good"
4,93,"original","excellent"
4,93,"defaced","good"
4,94,"original","excluded"
4,94,"defaced","poor"
4,95,"original","poor"
4,95,"defaced","excellent"
4,96,"original","good"
4,96,"defaced","excellent"
4,97,"original","poor"
4,97,"defaced","excellent"
4,98,"original","excluded"
4,98,"defaced","excluded"
4,99,"original","good"
4,99,"defaced","good"
4,100,"original","good"
4,100,"defaced","poor"
4,101,"original","excellent"
4,101,"defaced","poor"
4,102,"original","good"
4,102,"defaced","poor"
4,103,"original","excellent"
4,103,"defaced","excellent"
4,104,"original","poor"
4,104,"defaced","poor"
4,105,"original","poor"
4,105,"defaced","good"
4,106,"original","good"
4,106,"defaced","excluded"
4,107,"original","excluded"
4,107,"defaced","excluded"
4,108,"original","poor"
4,108,"defaced","good"
4,109,"original","excluded"
4,109,"defaced","excluded"
4,110,"original","good"
4,110,"defaced","poor"
4,111,"original","excluded"
4,111,"defaced","good"
4,112,"original","good"
4,112,"defaced","excluded"
4,113,"original","good"
4,113,"defaced","poor"
4,114,"original","good"
4,114,"defaced","excellent"
4,115,"original","good"
4,115,"defaced","poor"
4,116,"original","good"
4,116,"defaced","good"
4,117,"original","good"
4,117,"defaced","excluded"
4,118,"original","excluded"
4,118,"defaced","excellent"
4,119,"original","good"
4,119,"defaced","excluded"
4,120,"original","excluded"
4,120,"defaced","poor"
4,121,"original","excluded"
4,121,"defaced","excluded"
4,122,"original","excluded"
4,122,"defaced","excluded"
4,123,"original","poor"
4,123,"defaced","excellent"
4,124,"original","excluded"
4,124,"defaced","poor"
4,125,"original","poor"
4,125,"defaced","good"
4,126,"original","excellent"
4,126,"defaced","excluded"
4,127,"original","excellent"
4,127,"defaced","poor"
4,128,"original","excellent"
4,128,"defaced","excluded"
4,129,"original","excellent"
4,129,"defaced","good"
4,130,"original","excellent"
4,130,"defaced","good"
4,131,"original","poor"
4,131,"defaced","good"
4,132,"original","good"
4,132,"defaced","excellent"
4,133,"original","excluded"
4,133,"defaced","excellent"
4,134,"original","excellent"
4,134,"defaced","excellent"
4,135,"original","good"
4,135,"defaced","good"
4,136,"original","excellent"
4,136,"defaced","excellent"
4,137,"original","excluded"
4,137,"defaced","good"
4,138,"original","poor"
4,138,"defaced","excluded"
4,139,"original","good"
4,139,"defaced","excluded"
4,140,"original","excluded"
4,140,"defaced","excluded"
4,141,"original","excellent"
4,141,"defaced","poor"
4,142,"original","good"
4,142,"defaced","poor"
4,143,"original","good"
4,143,"defaced","excellent"
4,144,"original","good"
4,144,"defaced","excellent"
4,145,"original","excellent"
4,145,"defaced","excellent"
4,146,"original","good"
4,146,"defaced","excluded"
4,147,"original","excellent"
4,147,"defaced","poor"
4,148,"original","good"
4,148,"defaced","good"
4,149,"original","good"
4,149,"defaced","good"
4,150,"original","excellent"
4,150,"defaced","excellent"
4,151,"original","good"
4,151,"defaced","poor"
4,152,"original","poor"
4,152,"defaced","poor"
4,153,"original","excluded"
4,153,"defaced","excellent"
4,154,"original","excluded"
4,154,"defaced","excellent"
4,155,"original","excluded"
4,155,"defaced","excluded"
4,156,"original","good"
4,156,"defaced","good"
4,157,"original","excellent"
4,157,"defaced","poor"
4,158,"original","excellent"
4,158,"defaced","excellent"
4,159,"original","excluded"
4,159,"defaced","good"
4,160,"original","poor"
4,160,"defaced","poor"
4,161,"original","good"
4,161,"defaced","good"
4,162,"original","excluded"
4,162,"defaced","poor"
4,163,"original","poor"
4,163,"defaced","poor"
4,164,"original","excellent"
4,164,"defaced","excellent"
4,165,"original","excellent"
4,165,"defaced","poor"
4,166,"original","excluded"
4,166,"defaced","excluded"
4,167,"original","excluded"
4,167,"defaced","poor"
4,168,"original","excellent"
4,168,"defaced","excellent"
4,169,"original","excellent"
4,169,"defaced","poor"
4,170,"original","excellent"
4,170,"defaced","good"
4,171,"original","poor"
4,171,"defaced","good"
4,172,"original","excluded"
4,172,"defaced","poor"
4,173,"original","poor"
4,173,"defaced","excellent"
4,174,"original","good"
4,174,"defaced","excellent"
4,175,"original","excellent"
4,175,"defaced","excellent"
4,176,"original","excluded"
4,176,"defaced","excellent"
4,177,"original","excellent"
4,177,"defaced","good"
4,178,"original","poor"
4,178,"defaced","poor"
4,179,"original","excluded"
4,179,"defaced","poor"
4,180,"original","excluded"
4,180,"defaced","good"
4,181,"original","excluded"
4,181,"defaced","good"
4,182,"original","good"
4,182,"defaced","excellent"
4,183,"original","excellent"
4,183,"defaced","poor"
4,184,"original","excellent"
4,184,"defaced","excellent"
4,185,"original","poor"
4,185,"defaced","excellent"
4,186,"original","excellent"
4,186,"defaced","excluded"
4,187,"original","excluded"
4,187,"defaced","poor"
4,188,"original","excluded"
4,188,"defaced","excellent"
4,189,"original","excluded"
4,189,"defaced","excellent"
4,190,"original","poor"
4,190,"defaced","good"
4,191,"original","excellent"
4,191,"defaced","good"
4,192,"original","poor"
4,192,"defaced","poor"
4,193,"original","excellent"
4,193,"defaced","good"
4,194,"original","excluded"
4,194,"defaced","good"
4,195,"original","poor"
4,195,"defaced","excellent"
4,196,"original","poor"
4,196,"defaced","excellent"
4,197,"original","excellent"
4,197,"defaced","excluded"
4,198,"original","good"
4,198,"defaced","good"
4,199,"original","excellent"
4,199,"defaced","poor"
4,200,"original","excluded"
4,200,"defaced","excluded"
4,201,"original","excluded"
4,201,"defaced","excellent"
4,202,"original","excluded"
4,202,"defaced","excellent"
4,203,"original","good"
4,203,"defaced","good"
4,204,"original","excluded"
4,204,"defaced","excellent"
4,205,"original","excellent"
4,205,"defaced","good"
4,206,"original","good"
4,206,"defaced","poor"
4,207,"original","excellent"
4,207,"defaced","poor"
4,208,"original","excellent"
4,208,"defaced","excellent"
4,209,"original","poor"
4,209,"defaced","poor"
4,210,"original","excellent"
4,210,"defaced","excellent"
4,211,"original","excluded"
4,211,"defaced","good"
4,212,"original","poor"
4,212,"defaced","excellent"
4,213,"original","excellent"
4,213,"defaced","poor"
4,214,"original","poor"
4,214,"defaced","excellent"
4,215,"original","poor"
4,215,"defaced","poor"
4,216,"original","poor"
4,216,"defaced","good"
4,217,"original","excluded"
4,217,"defaced","excellent"
4,218,"original","excluded"
4,218,"defaced","excellent"
4,219,"original","excellent"
4,219,"defaced","excluded"
4,220,"original","excellent"
4,220,"defaced","excluded"
4,221,"original","excluded"
4,221,"defaced","poor"
4,222,"original","excellent"
4,222,"defaced","poor"
4,223,"original","poor"
4,223,"defaced","excluded"
4,224,"original","good"
4,224,"defaced","good"
4,225,"original","excellent"
4,225,"defaced","poor"
4,226,"original","good"
4,226,"defaced","poor"
4,227,"original","excluded"
4,227,"defaced","excellent"
4,228,"original","excluded"
4,228,"defaced","excellent"
4,229,"original","poor"
4,229,"defaced","excluded"
4,230,"original","excluded"
4,230,"defaced","poor"
4,231,"original","good"
4,231,"defaced","poor"
4,232,"original","excluded"
4,232,"defaced","good"
4,233,"original","excellent"
4,233,"defaced","good"
4,234,"original","excellent"
4,234,"defaced","good"
4,235,"original","poor"
4,235,"defaced","good"
4,236,"original","excellent"
4,236,"defaced","excluded"
4,237,"original","excluded"
4,237,"defaced","poor"
4,238,"original","good"
4,238,"defaced","poor"
4,239,"original","excellent"
4,239,"defaced","good"
4,240,"original","excluded"
4,240,"defaced","good"
4,241,"original","excluded"
4,241,"defaced","good"
4,242,"original","poor"
4,242,"defaced","poor"
4,243,"original","good"
4,243,"defaced","good"
4,244,"original","poor"
4,244,"defaced","good"
4,245,"original","excellent"
4,245,"defaced","excellent"
4,246,"original","excellent"
4,246,"defaced","excellent"
4,247,"original","poor"
4,247,"defaced","excluded"
4,248,"original","excluded"
4,248,"defaced","poor"
4,249,"original","poor"
4,249,"defaced","good"
4,250,"original","good"
4,250,"defaced","good"
4,251,"original","poor"
4,251,"defaced","excluded"
4,252,"original","poor"
4,252,"defaced","poor"
4,253,"original","excellent"
4,253,"defaced","poor"
4,254,"original","good"
4,254,"defaced","poor"
4,255,"original","excluded"
4,255,"defaced","excluded"
4,256,"original","good"
4,256,"defaced","excluded"
4,257,"original","good"
4,257,"defaced","excluded"
4,258,"original","excellent"
4,258,"defaced","poor"
4,259,"original","good"
4,259,"defaced","excluded"
4,260,"original","excluded"
4,260,"defaced","good"
4,261,"original","excluded"
4,261,"defaced","excellent"
4,262,"original","excellent"
4,262,"defaced","excellent"
4,263,"original","excellent"
4,263,"defaced","good"
4,264,"original","poor"
4,264,"defaced","excellent"
4,265,"original","excellent"
4,265,"defaced","poor"
4,266,"original","poor"
4,266,"defaced","good"
4,267,"original","poor"
4,267,"defaced","good"
4,268,"original","poor"
4,268,"defaced","excellent"
4,269,"original","poor"
4,269,"defaced","excluded"
4,270,"original","poor"
4,270,"defaced","good"
4,271,"original","excellent"
4,271,"defaced","excellent"
4,272,"original","excellent"
4,272,"defaced","poor"
4,273,"original","excluded"
4,273,"defaced","good"
4,274,"original","excluded"
4,274,"defaced","excellent"
4,275,"original","excellent"
4,275,"defaced","poor"
4,276,"original","excluded"
4,276,"defaced","excellent"
4,277,"original","excellent"
4,277,"defaced","excluded"
4,278,"original","excluded"
4,278,"defaced","excluded"
4,279,"original","good"
4,279,"defaced","poor"
4,280,"original","excellent"
4,280,"defaced","excluded"
4,281,"original","excellent"
4,281,"defaced","excellent"
4,282,"original","excellent"
4,282,"defaced","excellent"
4,283,"original","excellent"
4,283,"defaced","excellent"
4,284,"original","excluded"
4,284,"defaced","poor"
4,285,"original","excellent"
4,285,"defaced","excluded"
4,286,"original","good"
4,286,"defaced","good"
4,287,"original","poor"
4,287,"defaced","excluded"
4,288,"original","good"
4,288,"defaced","poor"
4,289,"original","excellent"
4,289,"defaced","excellent"
4,290,"original","good"
4,290,"defaced","poor"
4,291,"original","good"
4,291,"defaced","poor"
4,292,"original","excluded"
4,292,"defaced","good"
4,293,"original","excellent"
4,293,"defaced","excellent"
4,294,"original","poor"
4,294,"defaced","good"
4,295,"original","good"
4,295,"defaced","excluded"
4,296,"original","excellent"
4,296,"defaced","excellent"
4,297,"original","poor"
4,297,"defaced","poor"
4,298,"original","excluded"
4,298,"defaced","excluded"
4,299,"original","excluded"
4,299,"defaced","good"
4,300,"original","poor"
4,300,"defaced","excellent"
4,301,"original","excellent"
4,301,"defaced","excellent"
4,302,"original","excellent"
4,302,"defaced","excellent"
4,303,"original","excellent"
4,303,"defaced","excluded"
4,304,"original","excellent"
4,304,"defaced","poor"
4,305,"original","excellent"
4,305,"defaced","excellent"
4,306,"original","poor"
4,306,"defaced","excluded"
4,307,"original","poor"
4,307,"defaced","excluded"
4,308,"original","excluded"
4,308,"defaced","poor"
4,309,"original","excellent"
4,309,"defaced","poor"
4,310,"original","poor"
4,310,"defaced","excluded"
4,311,"original","excluded"
4,311,"defaced","poor"
4,312,"original","good"
4,312,"defaced","excluded"
4,313,"original","excluded"
4,313,"defaced","poor"
4,314,"original","poor"
4,314,"defaced","excluded"
4,315,"original","excellent"
4,315,"defaced","poor"
4,316,"original","excellent"
4,316,"defaced","good"
4,317,"original","excluded"
4,317,"defaced","good"
4,318,"original","poor"
4,318,"defaced","excluded"
4,319,"original","good"
4,319,"defaced","excluded"
4,320,"original","good"
4,320,"defaced","good"
4,321,"original","good"
4,321,"defaced","poor"
4,322,"original","good"
4,322,"defaced","excluded"
4,323,"original","excluded"
4,323,"defaced","excellent"
